controller,CO2_t_per_yr,cost_per_yr,RE_selfcons_pct,peak_kW,comfort_viol_h,EV_shortfall_kWh,bat_cycles,deg_cost_yr,n_requests,n_committed,abstain_rate_pct,delivery_ratio,coverage,false_activation_pct,missed_opp_pct,net_service_benefit,requested_MWh,accepted_MWh,delivered_MWh,acceptance_rate_pct,abstention_rate_pct,cond_delivery_rate_pct,uncond_service_rate_pct,delivered_frac_of_requested,delivered_frac_of_accepted,shortfall_MWh,overdelivery_MWh,service_revenue_yr,service_penalty_yr,seed
B3,387.2636002054177,154703.97456363947,89.00587172369859,481.3315943411933,495.35714285714283,14403.736710378445,304.5754620927318,26232.682581761936,91,91,0.0,0.7428932478489317,0.3956043956043956,60.43956043956044,0.0,-10197.918424001184,8.559905625949924,8.559905625949924,4.96018226917415,100.0,0.0,39.56043956043956,39.56043956043956,0.5794669340906081,0.5794669340906081,3.599723356775772,1.6436417507241454,3879.5711319612096,14077.489555962395,20260009
B4,334.7952537146527,132293.2999058351,99.72338781852697,532.916096235188,191.19047619047618,6494.067671456968,463.2154148671757,28922.42584129327,91,91,0.0,1.7776744755807479,0.9120879120879121,8.791208791208792,0.0,5362.969582696699,8.559905625949924,8.559905625949924,8.276048815502467,100.0,0.0,91.20879120879121,91.20879120879121,0.9668387920554958,0.9668387920554958,0.283856810447456,6.805891682511845,6473.052466410858,1110.0828837141582,20260009
B5,340.2288523111691,136061.23468560263,98.07552973286077,587.0245785506954,130.35714285714283,10168.723202384195,508.0798522230145,31074.437933893576,91,91,0.0,1.743826600822389,0.7692307692307693,23.076923076923077,0.0,3687.0578306756433,8.559905625949924,8.559905625949924,7.918929111875452,100.0,0.0,76.92307692307693,76.92307692307693,0.925118740546472,0.925118740546472,0.6409765140744694,6.959958942461276,6193.733841074015,2506.676010398371,20260009
B6,346.4409107888235,137474.11555783925,89.91623699438446,536.424582345025,182.5,23739.777672450433,535.7219930642246,30717.61375045687,91,91,0.0,1.939483107944011,0.9120879120879121,8.791208791208792,0.0,4989.669245200664,8.559905625949924,8.559905625949924,8.196502320450037,100.0,0.0,91.20879120879121,91.20879120879121,0.9575458747584548,0.9575458747584548,0.36340330549988353,8.249564379352014,6410.83574349485,1421.1664982941872,20260009
P,338.92155419149384,134500.39338676774,98.02179443574045,587.0245785506954,78.21428571428571,10556.370750426164,509.2864936000557,31579.310195962324,91,71,21.978021978021978,1.9199607950124677,0.8309859154929577,16.901408450704224,19.78021978021978,3664.3538917147257,8.559905625949924,7.48200998012095,7.674958814433591,78.02197802197803,21.978021978021978,83.09859154929578,71.42857142857143,0.896617223344898,0.9376951890108441,0.4661652176304144,7.062841350712689,5487.392867805096,1823.0389760903706,20260009
B1,428.32193512905735,161177.4873934782,96.17126247392413,407.82499953625904,121.66666666666666,0.0,0.0,16875.336430968982,92,92,0.0,0.0,0.0,100.0,0.0,-30827.206880900903,7.882756097399318,7.882756097399318,0.0,100.0,0.0,0.0,0.0,0.0,0.0,7.882756097399318,0.0,0.0,30827.206880900903,20260011
B2,426.5464001598247,155545.3880479267,97.79532135554282,360.88458099845275,121.66666666666666,18.673937214084102,223.56249999999997,21164.096474056674,92,92,0.0,0.44695950284035874,0.17391304347826086,82.6086956521739,0.0,-15641.257998055342,7.882756097399318,7.882756097399318,3.2359708426154925,100.0,0.0,17.391304347826086,17.391304347826086,0.41051261800211036,0.41051261800211036,4.6467852547838255,0.4348640254467939,2530.99148047426,18172.2494785296,20260011
B3,407.8417711301499,160312.0016310435,86.14054841607744,536.3395996982297,469.2857142857142,11454.921966267264,312.12436038011697,27513.46208715966,92,92,0.0,0.580316043267257,0.30434782608695654,69.56521739130434,0.0,-15797.317050092774,7.882756097399318,7.882756097399318,3.2027162500961013,100.0,0.0,30.434782608695656,30.434782608695656,0.40629396755694913,0.40629396755694913,4.680039847303218,1.345841015001958,2504.981638468022,18302.298688560797,20260011
B4,356.06435946732904,133518.63797696904,99.78775602905397,570.4229276703912,139.04761904761904,4973.709455931005,491.51926503474436,28661.838861939086,92,92,0.0,1.6104293759057207,0.8804347826086957,11.956521739130435,0.0,4504.9285688911605,7.882756097399318,7.882756097399318,7.5289177518582795,100.0,0.0,88.04347826086956,88.04347826086956,0.9551123564944782,0.9551123564944782,0.3538383455410391,4.917551964102687,5888.68924163201,1383.7606727408493,20260011
B5,360.0860637958869,136907.83050577913,97.92308282595869,546.5353688261253,130.35714285714283,11888.51326790453,484.06638473902296,30271.22519028701,92,92,0.0,1.5497715453677074,0.7282608695652174,27.173913043478258,0.0,4069.1212783651404,7.882756097399318,7.882756097399318,7.436051662552886,100.0,0.0,72.82608695652173,72.82608695652173,0.9433314402568147,0.9433314402568147,0.4467044348464315,4.852951823201256,5816.054693211006,1746.933414845866,20260011
